pair.no ind1.id ind2.id trioml trioml.low trioml.high
12027 48 233 0 0 0.2447
12028 48 234 0.0519 0 0.2705
12029 48 235 0 0 0.1758
12030 48 236 0.0281 0 0.3826
12031 48 237 0.0361 0 0.2573
12032 48 239 0.0597 0 0.2098
12033 48 240 0.1911 0 0.4862
12034 48 176 0.0197 0 0.2743
12035 48 178 0 0 0.0856
12036 48 180 0.0847 0 0.2963
12037 48 181 0 0 0.1108
12038 48 182 0.0699 0 0.2928
12039 48 183 0.0121 0 0.2961
12040 48 184 0 0 0.2342
12041 48 187 0.0771 0 0.3761
12042 48 188 0.161 0 0.4993
12043 48 199 0.08 0 0.3141
12044 48 200 0.0648 0 0.2793
12045 48 201 0.0796 0 0.445
12046 48 202 0.1161 0 0.3803
12047 48 203 0.0644 0 0.2786
12048 48 204 0 0 0.082
12049 48 205 0 0 0
12050 48 210 0.0591 0 0.2905
12051 48 211 0.0611 0 0.413
12052 48 212 0.0255 0 0.2671
12053 48 213 0 0 0.1718
12054 48 214 0.1878 0.0319 0.5353
12055 48 215 0 0 0.2155
12056 48 217 0.1279 0 0.5279
12057 48 218 0.0414 0 0.3035
12058 48 219 0.044 0 0.3491
12059 48 220 0 0 0.3289
12060 48 221 0 0 0.3742
12061 48 222 0.0275 0 0.2377
12062 48 223 0 0 0.1959
12063 48 241 0.0536 0 0.2757
12064 48 242 0 0 0.1318
12065 48 245 0.0726 0 0.2933
12066 48 246 0 0 0.1544
12067 48 247 0.1266 0 0.3084
12068 48 249 0.1392 0.035 0.3819
12069 48 251 0.0352 0 0.2868
12070 48 252 0.0293 0 0.3046
12071 48 253 0 0 0.1885
12072 48 255 0.088 0 0.3386
12073 48 257 0.2205 0.0429 0.5746
12074 48 258 0.0926 0 0.3889
12075 48 259 0 0 0.1328
12076 48 260 0.0443 0 0.3798
12077 48 261 0 0 0.1134
12078 48 262 0 0 0.3543
12079 48 263 0 0 0.2159
12080 48 264 0.1493 0 0.6049
12081 48 265 0.0084 0 0.3478
12082 48 266 0.1285 0 0.3855
12083 48 267 0 0 0
12084 48 268 0 0 0
12085 48 277 0.0744 0 0.4224
12086 48 332 0.0264 0 0.2715
12087 48 278 0.011 0 0.2314
12088 48 279 0 0 0.1955
12089 48 280 0.0758 0 0.4176
12090 48 281 0.011 0 0.2445
12091 48 282 0 0 0.1653
12092 48 283 0.0639 0 0.2351
12093 48 284 0 0 0.2249
12094 48 285 0 0 0.1805
12095 48 286 0 0 0.1813
12096 48 289 0 0 0.1076
12097 48 290 0 0 0.0833
12098 48 291 0 0 0.0877
12099 48 292 0 0 0.006
12100 48 293 0.0993 0 0.4807
12101 48 294 0.0612 0 0.3551
12102 48 296 0.1783 0.0512 0.4958
12103 48 297 0 0 0.0547
12104 48 298 0.0332 0 0.3653
12105 48 302 0.0224 0 0.375
12106 48 303 0.0043 0 0.2099
12107 48 304 0 0 0.2349
12108 48 305 0.0599 0 0.3814
12109 48 306 0 0 0.0989
12110 48 307 0 0 0.059
12111 48 308 0 0 0.2313
12112 48 310 0 0 0.0371
12113 48 311 0 0 0.2555
12114 48 313 0 0 0.2574
12115 48 314 0.0892 0 0.3166
12116 48 315 0.0453 0 0.2219
12117 48 316 0 0 0.0364
12118 48 317 0.0591 0 0.2168
12119 48 318 0.1938 0.112 0.4301
12120 48 319 0.0672 0 0.2993
12121 48 320 0.0253 0 0.1691
12122 48 321 0 0 0.1341
12123 48 322 0.1823 0 0.5434
12124 48 323 0 0 0.1145
12125 48 243 0.03 0 0.215
12126 48 250 0 0 0.0861
12127 48 254 0.0465 0 0.2526
12128 48 256 0 0 0.1205
12129 48 287 0 0 0.0916
12130 48 288 0 0 0.1107
12131 48 295 0.0639 0 0.2245
12132 48 299 0 0 0.2243
12133 48 300 0 0 0.2112
12134 48 301 0.0325 0 0.221
12135 48 309 0.0679 0 0.2571
12136 48 312 0.0729 0 0.3389
12137 48 269 0.2015 0.0321 0.5298
12138 48 270 0.0442 0 0.4
12139 48 271 0 0 0.1318
12140 48 272 0.1402 0.0118 0.4942
12141 48 273 0.0617 0 0.2312
12142 48 274 0.0695 0 0.2979
12143 48 275 0 0 0.069
12144 48 276 0 0 0.0245
12145 48 324 0.0675 0.0194 0.4675
12146 48 325 0.0975 0 0.3608
12147 48 326 0.0705 0 0.4136
12148 48 327 0 0 0.3329
12149 48 328 0 0 0.22
12150 48 329 0 0 0.225
12151 48 330 0 0 0.0998
12152 48 331 0 0 0.1644
12153 48 7 0 0 0.1838
12154 48 9 0.066 0 0.3633
12155 48 10 0 0 0.2197
12156 48 11 0.0509 0 0.3592
12157 48 12 0 0 0.1973
12158 48 13 0.0599 0 0.2085
12159 48 14 0 0 0.0035
12160 48 15 0.0732 0 0.3433
12161 48 16 0.0017 0 0.3019
12162 48 17 0.0343 0 0.2263
12163 48 18 0.0366 0 0.2995
12164 48 20 0.0619 0 0.3462
12165 48 21 0 0 0.1059
12166 48 22 0.0443 0 0.2399
12167 48 23 0.0644 0 0.2578
12168 48 25 0 0 0.1157
12169 48 26 0.0949 0 0.3802
12170 48 27 0 0 0
12171 48 28 0.076 0 0.2993
12172 48 31 0.2818 0.0494 0.577
12173 48 33 0 0 0.0707
12174 48 34 0.0591 0 0.3025
12175 48 35 0.0776 0 0.3216
12176 48 36 0.0342 0 0.2128
12177 48 37 0.0639 0 0.2093
12178 48 38 0 0 0.0592
12179 48 102 0 0 0.0499
12180 48 105 0 0 0.1114
12181 48 106 0.0018 0 0.1724
12182 48 107 0.0012 0 0.2533
12183 48 108 0.0078 0 0.3603
12184 48 110 0 0 0.3375
12185 48 111 0.0293 0 0.199
12186 48 112 0 0 0.2023
12187 48 124 0.1733 0.0269 0.5184
12188 48 125 0.0738 0 0.5838
12189 48 127 0 0 0.219
12190 48 129 0.008 0 0.2135
12191 48 130 0.0618 0 0.2548
12192 48 131 0 0 0
12193 48 132 0 0 0.209
12194 48 134 0.0602 0 0.3047
12195 48 135 0 0 0.3577
12196 48 136 0.0775 0 0.4142
12197 48 137 0 0 0.3333
12198 48 140 0.0052 0 0.3797
12199 48 143 0.0126 0 0.375
12200 48 145 0.0349 0 0.265
12201 48 146 0 0 0
12202 48 147 0 0 0.1953
12203 48 152 0 0 0.242
12204 48 155 0 0 0.1726
12205 48 156 0.0167 0 0.2642
12206 48 157 0 0 0
12207 48 164 0 0 0.1787
12208 48 165 0 0 0.2199
12209 48 166 0 0 0.2421
12210 48 167 0.0181 0 0.2489
12211 48 168 0 0 0.2297
12212 48 S1 0.3239 0.1076 0.7051
12213 48 S25 0.069 0 0.3763
12214 48 S27 0.0744 0 0.4076
12215 48 S28 0.0639 0 0.2445
12216 48 S29 0.125 0 0.5385
12217 48 S30 0.0263 0 0.2181
12218 48 S31 0.0759 0 0.234
12219 48 S36 0.0264 0 0.233
12220 48 S40 0.112 0.0015 0.5149
12221 48 S41 0 0 0
12222 48 S42 0.163 0 0.4679
12223 48 S47 0 0 0.0176
12224 48 S51 0 0 0
12225 48 S53 0 0 0.1299
12226 48 S55 0.0697 0 0.3365
12227 48 S60 0.0676 0 0.3558
12228 48 S64 0 0 0.0291
12229 48 S66 0.0591 0 0.2767
12230 48 S76 0.0085 0 0.1815
12231 48 103 0.032 0 0.383
12232 48 104 0.0212 0 0.2318
12233 48 114 0.0672 0 0.4881
12234 48 115 0 0 0.1994
12235 48 116 0 0 0.0751
12236 48 118 0.0605 0 0.4028
12237 48 119 0.0704 0 0.4186
12238 48 120 0.0224 0 0.3314
12239 48 121 0.0404 0 0.2979
12240 48 148 0 0 0.1957
12241 48 149 0.0441 0 0.4272
12242 48 151 0.1158 0 0.4034
12243 48 153 0.0586 0 0.3636
12244 48 154 0 0 0.2505
12245 48 162 0 0 0
12246 48 163 0.1647 0 0.5098
12247 48 169 0 0 0.0585
12248 48 170 0 0 0.301
12249 48 171 0 0 0.0925
12250 48 172 0.2039 0.0538 0.5866
12251 48 S100 0.0636 0 0.4599
12252 48 S101 0 0 0.193
12253 48 S11 0 0 0.2061
12254 48 S12 0.052 0 0.3766
12255 48 S13 0.0136 0 0.2499
12256 48 S14 0.0468 0 0.2887
12257 48 S15 0.0204 0 0.3895
12258 48 S19 0.135 0 0.3662
12259 48 S20 0 0 0.0717
12260 48 S21 0 0 0.0998
12261 48 S22 0 0 0.1719
12262 48 S26 0 0 0.1553
12263 48 S38 0.0316 0 0.3848
12264 48 S4 0.0561 0 0.2775
12265 48 S44 0.0482 0 0.3643
12266 48 S45 0 0 0
12267 48 S46 0.0684 0 0.2464
12268 48 S52 0 0 0.1023
12269 48 S58 0.025 0 0.2538
12270 48 S6 0.0242 0 0.2285
12271 48 S61 0 0 0.0926
12272 48 S62 0.1334 0 0.3466
12273 48 S67 0.0396 0 0.3161
12274 48 S68 0 0 0.0907
12275 48 S69 0.0695 0 0.2317
12276 48 S75 0 0 0.0363
12277 48 S79 0 0 0.2667
12278 48 S80 0.0521 0 0.2267
12279 48 S82 0.0482 0 0.2274
12280 48 S83 0.0463 0 0.3329
12281 48 S85 0 0 0.0669
12282 48 S90 0.025 0 0.2738
12283 48 S93 0 0 0.1421
12284 48 S95 0.0884 0 0.3614
12285 48 S97 0.0061 0 0.2704
12286 49 51 0.0455 0 0.2496
12287 49 52 0.1148 0 0.3587
12288 49 53 0 0 0.0937
12289 49 54 0.0545 0 0.3929
12290 49 55 0.0156 0 0.3105
12291 49 56 0.0722 0 0.2728
12292 49 57 0 0 0.0954
12293 49 58 0 0 0.2356
12294 49 59 0.1369 0.0259 0.3274
12295 49 60 0 0 0.2006
12296 49 61 0.2383 0.0688 0.5286
12297 49 62 0 0 0.1665
12298 49 63 0.0447 0 0.2238
12299 49 64 0 0 0.1896
12300 49 65 0 0 0.1763
12301 49 67 0.0291 0 0.2852
12302 49 68 0.1591 0 0.5273
12303 49 69 0.1146 0 0.3641
12304 49 192 0.0934 0 0.5043
12305 49 193 0 0 0.3019
12306 49 194 0 0 0.1021
12307 49 195 0.0451 0 0.5477
12308 49 196 0.0033 0 0.2302
12309 49 198 0 0 0.2622
12310 49 206 0.0362 0 0.2767
12311 49 207 0 0 0.0808
12312 49 208 0.018 0 0.305
12313 49 224 0.0447 0 0.333
12314 49 225 0 0 0.2068
12315 49 226 0 0 0.3469
12316 49 227 0.1142 0.0199 0.391
12317 49 228 0.1799 0 0.7127
12318 49 229 0 0 0
12319 49 230 0.0251 0 0.2382
12320 49 231 0 0 0.0477
12321 49 232 0 0 0.2786
12322 49 233 0.0547 0 0.2995
12323 49 234 0 0 0.2641
12324 49 235 0.1089 0 0.3724
12325 49 236 0.0943 0.0239 0.5525
12326 49 237 0.0577 0 0.2711
12327 49 239 0.0988 0.0297 0.3556
12328 49 240 0 0 0.1489
12329 49 176 0 0 0.2636
12330 49 178 0 0 0.0781
12331 49 180 0.0361 0 0.4444
12332 49 181 0 0 0.1321
12333 49 182 0.0256 0 0.2316
12334 49 183 0.0266 0 0.3211
12335 49 184 0 0 0.0789
12336 49 187 0 0 0.193
12337 49 188 0.1228 0 0.6146
12338 49 199 0 0 0
12339 49 200 0 0 0.2532
12340 49 201 0 0 0.1372
12341 49 202 0.0296 0 0.3294
12342 49 203 0 0 0.1343
12343 49 204 0 0 0.3143
12344 49 205 0.0776 0 0.4284
12345 49 210 0 0 0.309
12346 49 211 0.0347 0 0.4742
12347 49 212 0 0 0.2885
12348 49 213 0.0783 0 0.36
12349 49 214 0 0 0.3309
12350 49 215 0.0303 0 0.5069
12351 49 217 0.0899 0 0.4801
12352 49 218 0.005 0 0.2622
12353 49 219 0 0 0.2771
12354 49 220 0 0 0.1982
12355 49 221 0.0309 0 0.3189
12356 49 222 0.0396 0 0.2934
12357 49 223 0.2113 0 0.7542
12358 49 241 0 0 0.1976
12359 49 242 0 0 0.1403
12360 49 245 0.0556 0 0.4417
12361 49 246 0.0524 0 0.3553
12362 49 247 0.0546 0 0.2802
12363 49 249 0 0 0.3514
12364 49 251 0 0 0.3432
12365 49 252 0.2336 0.0943 0.5158
12366 49 253 0.0492 0 0.3047
12367 49 255 0.1513 0 0.5307
12368 49 257 0 0 0.0621
12369 49 258 0 0 0
12370 49 259 0.0224 0 0.2299
12371 49 260 0.078 0 0.4128
12372 49 261 0 0 0.0562
12373 49 262 0.0825 0 0.3322
12374 49 263 0 0 0.2384
12375 49 264 0 0 0.1755
12376 49 265 0 0 0.1416
12377 49 266 0.179 0.0466 0.4286
12378 49 267 0.0523 0 0.2283
12379 49 268 0 0 0.0779
12380 49 277 0.1195 0 0.5273
12381 49 332 0.1095 0 0.4381
12382 49 278 0 0 0.1963
12383 49 279 0 0 0.2659
12384 49 280 0 0 0.1664
12385 49 281 0.1702 0 0.4388
12386 49 282 0 0 0.3898
12387 49 283 0 0 0.0955
12388 49 284 0 0 0.1869
12389 49 285 0 0 0.1228
12390 49 286 0.1392 0 0.419
12391 49 289 0 0 0.201
12392 49 290 0 0 0.1949
12393 49 291 0.0842 0 0.3889
12394 49 292 0 0 0.3422
12395 49 293 0.0205 0 0.3873
12396 49 294 0 0 0.0983
12397 49 296 0 0 0.0455
12398 49 297 0.1854 0.062 0.4545
12399 49 298 0.0475 0 0.2803
12400 49 302 0 0 0
12401 49 303 0 0 0.1947
12402 49 304 0.0065 0 0.3416
12403 49 305 0.0104 0 0.2878
12404 49 306 0.0393 0 0.2579
12405 49 307 0 0 0.2105
12406 49 308 0 0 0.197
12407 49 310 0 0 0.1306
12408 49 311 0.0407 0 0.492
12409 49 313 0 0 0.2137
12410 49 314 0.0051 0 0.262
12411 49 315 0 0 0.316
12412 49 316 0.1429 0 0.45
12413 49 317 0.0329 0 0.2887
12414 49 318 0 0 0.249
12415 49 319 0 0 0.1252
12416 49 320 0.0489 0 0.3189
12417 49 321 0 0 0.2163
12418 49 322 0.0455 0 0.3208
12419 49 323 0.0245 0 0.2897
12420 49 243 0.0401 0 0.3684
12421 49 250 0.0777 0 0.3688
12422 49 254 0.0074 0 0.4062
12423 49 256 0 0 0.2888
12424 49 287 0 0 0.0321
12425 49 288 0.0488 0 0.2929
12426 49 295 0 0 0.2649
12427 49 299 0.0251 0 0.2801
12428 49 300 0 0 0.0829
12429 49 301 0.252 0.1036 0.6384
12430 49 309 0 0 0.2536
12431 49 312 0.1221 0 0.4569
12432 49 269 0.029 0 0.3653
12433 49 270 0.1179 0 0.5054
12434 49 271 0.0302 0 0.2741
12435 49 272 0.0765 0 0.3527
12436 49 273 0 0 0.2266
12437 49 274 0 0 0.1176
12438 49 275 0 0 0.1609
12439 49 276 0 0 0
12440 49 324 0 0 0.2719
12441 49 325 0 0 0.1426
12442 49 326 0.173 0 0.6863
12443 49 327 0.0202 0 0.4015
12444 49 328 0.0394 0 0.3278
12445 49 329 0.0203 0 0.278
12446 49 330 0.0461 0 0.4247
12447 49 331 0.0034 0 0.3931
12448 49 7 0 0 0.2006
12449 49 9 0 0 0.2171
12450 49 10 0 0 0.3183
12451 49 11 0 0 0.1992
12452 49 12 0 0 0.2536
12453 49 13 0.0761 0 0.4156
12454 49 14 0 0 0.1173
12455 49 15 0.0245 0 0.2962
12456 49 16 0 0 0.2194
12457 49 17 0 0 0.1823
12458 49 18 0 0 0.2269
12459 49 20 0 0 0
12460 49 21 0.0366 0 0.2906
12461 49 22 0.0133 0 0.3065
12462 49 23 0.0884 0 0.4781
12463 49 25 0.0868 0 0.3726
12464 49 26 0 0 0.3086
12465 49 27 0 0 0.0524
12466 49 28 0 0 0.2879
12467 49 31 0.0015 0 0.3197
12468 49 33 0 0 0.1767
12469 49 34 0.0053 0 0.2384
12470 49 35 0 0 0
12471 49 36 0 0 0.3302
12472 49 37 0.0204 0 0.311
12473 49 38 0 0 0.0665
12474 49 102 0 0 0.0812
12475 49 105 0.0629 0 0.3565
12476 49 106 0 0 0.1824
12477 49 107 0 0 0.2423
12478 49 108 0 0 0.154
12479 49 110 0.0281 0 0.3899
12480 49 111 0.068 0 0.2809
12481 49 112 0 0 0.0997
12482 49 124 0.0852 0 0.3424
12483 49 125 0.1391 0 0.6125
12484 49 127 0.1333 0.03 0.4686
12485 49 129 0.0054 0 0.2533
12486 49 130 0 0 0
12487 49 131 0.0801 0 0.3776
12488 49 132 0.1838 0 0.4424
12489 49 134 0.1467 0 0.3879
12490 49 135 0.0574 0 0.227
12491 49 136 0.0318 0 0.2901
12492 49 137 0.0085 0 0.3481
12493 49 140 0.0405 0 0.1934
12494 49 143 0.0265 0 0.2979
12495 49 145 0.0358 0 0.3301
12496 49 146 0 0 0.2738
12497 49 147 0.1285 0 0.555
12498 49 152 0.0329 0 0.3006
12499 49 155 0.0603 0 0.4112
12500 49 156 0.1746 0 0.5548
12501 49 157 0 0 0
12502 49 164 0 0 0.1928
12503 49 165 0 0 0.166
12504 49 166 0.1591 0 0.5848
12505 49 167 0 0 0.0975
12506 49 168 0.0954 0 0.3509
12507 49 S1 0 0 0.3057
12508 49 S25 0.242 0 0.7111
12509 49 S27 0.1965 0.0528 0.5636
12510 49 S28 0 0 0.1286
12511 49 S29 0.1809 0 0.6953
12512 49 S30 0.1049 0 0.4597
12513 49 S31 0.1623 0.0408 0.5
12514 49 S36 0.0519 0 0.254
12515 49 S40 0 0 0.1398
12516 49 S41 0.0771 0 0.3483
12517 49 S42 0.0618 0 0.3511
12518 49 S47 0.0238 0 0.2056
12519 49 S51 0.0103 0 0.2784
12520 49 S53 0.0315 0 0.3011
12521 49 S55 0 0 0
12522 49 S60 0.005 0 0.2689
12523 49 S64 0 0 0.2107
12524 49 S66 0 0 0.1992
12525 49 S76 0 0 0.4191
12526 49 103 0.0316 0 0.5
12527 49 104 0 0 0.1154
12528 49 114 0 0 0.1437
12529 49 115 0.0033 0 0.2399
12530 49 116 0.1307 0 0.4529
12531 49 118 0.0204 0 0.2447
12532 49 119 0.0378 0 0.525
12533 49 120 0 0 0.06
12534 49 121 0.0085 0 0.2153
12535 49 148 0.0434 0 0.3772
12536 49 149 0.0625 0 0.6074
12537 49 151 0.0912 0 0.4369
12538 49 153 0.1731 0.0256 0.4631
12539 49 154 0.1533 0 0.4327
12540 49 162 0 0 0
12541 49 163 0 0 0.2484
12542 49 169 0.0052 0 0.2691
12543 49 170 0.0038 0 0.3469
12544 49 171 0.0298 0 0.2284
12545 49 172 0.0073 0 0.2744
12546 49 S100 0.0676 0 0.3596
12547 49 S101 0.1438 0 0.5825
12548 49 S11 0.0891 0 0.5391
12549 49 S12 0 0 0.3172
12550 49 S13 0 0 0.0838
12551 49 S14 0.0521 0 0.2459
12552 49 S15 0 0 0.1674
12553 49 S19 0 0 0.082
12554 49 S20 9e-4 0 0.3401
12555 49 S21 0.0829 0 0.2819
12556 49 S22 0.005 0 0.2398
12557 49 S26 0 0 0.2165
12558 49 S38 0 0 0.2166
12559 49 S4 0.1049 0 0.3859
12560 49 S44 0.0072 0 0.4256
12561 49 S45 0.0051 0 0.4033
12562 49 S46 0 0 0.0505
12563 49 S52 0 0 0.0802
12564 49 S58 0 0 0.3302
12565 49 S6 0 0 0.1879
12566 49 S61 0 0 0.0315
12567 49 S62 0.0911 0 0.341
12568 49 S67 0 0 0.0667
12569 49 S68 0 0 0.2738
12570 49 S69 0 0 0.1331
12571 49 S75 0.1104 0 0.3493
12572 49 S79 0.0051 0 0.336
12573 49 S80 0 0 0.4337
12574 49 S82 0 0 0.0947
12575 49 S83 0.1182 0 0.4386
12576 49 S85 0.091 0 0.4931
12577 49 S90 0.005 0 0.3531
12578 49 S93 0.0417 0 0.3549
12579 49 S95 0.079 0 0.3772
12580 49 S97 0.2481 0.093 0.5058
12581 51 52 0 0 0.171
12582 51 53 0.0632 0 0.3607
12583 51 54 0.0404 0 0.3064
12584 51 55 0 0 0.1832
12585 51 56 0 0 0.1829
12586 51 57 0.0206 0 0.2756
12587 51 58 4e-4 0 0.3477
12588 51 59 0 0 0.225
12589 51 60 0 0 0.0559
12590 51 61 0 0 0.1394
12591 51 62 0.0847 0 0.4327
12592 51 63 0.0451 0 0.4227
12593 51 64 0.0216 0 0.0999
12594 51 65 0.0707 0 0.3861
12595 51 67 0.0634 0 0.2949
12596 51 68 0.0797 0 0.3244
12597 51 69 0 0 0.2153
12598 51 192 0 0 0.2686
12599 51 193 0.0112 0 0.1459
12600 51 194 0.0683 0 0.3979
12601 51 195 0 0 0.2139
12602 51 196 0 0 0.1037
12603 51 198 0 0 0.2872
12604 51 206 0.0328 0 0.2174
12605 51 207 0.0614 0 0.2585
12606 51 208 0 0 0.128
12607 51 224 0.0343 0 0.1901
12608 51 225 0.0426 0 0.2223
12609 51 226 0 0 0.195
12610 51 227 0 0 0.1018
12611 51 228 0 0 0.1843
12612 51 229 0.047 0 0.4444
12613 51 230 0.0306 0 0.2595
12614 51 231 0 0 0.0625
12615 51 232 0.0665 0 0.2834
12616 51 233 0 0 0.1862
12617 51 234 0.1888 0.0468 0.4746
12618 51 235 0 0 0.119
12619 51 236 0.0338 0 0.2052
12620 51 237 0.1001 0 0.3557
12621 51 239 0.0494 0 0.2618
12622 51 240 0.0906 0 0.4219
12623 51 176 0.0367 0 0.1586
12624 51 178 0 0 0.109
12625 51 180 0.0142 0 0.1858
12626 51 181 0.0122 0 0.2277
12627 51 182 0 0 0.1966
12628 51 183 0 0 0.1215
12629 51 184 0 0 0.0794
12630 51 187 0.1499 0.0328 0.4386
12631 51 188 0.0625 0 0.2839
12632 51 199 0.0306 0 0.2784
12633 51 200 0 0 0.1294
12634 51 201 0.077 0 0.5391
12635 51 202 0.0317 0 0.2837
12636 51 203 0.0708 0 0.3545
12637 51 204 0 0 0.2462
12638 51 205 0.0165 0 0.2634
12639 51 210 0 0 0.1935
12640 51 211 0.004 0 0.2125
12641 51 212 0 0 0.0543
12642 51 213 0.0759 0 0.3429
12643 51 214 0.0606 0 0.3906
12644 51 215 0 0 0.047
12645 51 217 0.0626 0 0.4346
12646 51 218 0.1052 0 0.3649
12647 51 219 0 0 0
12648 51 220 0 0 0.0665
12649 51 221 0.0543 0 0.3918
12650 51 222 0 0 0.2553
12651 51 223 0.0566 0 0.2075
12652 51 241 0.0633 0 0.2501
12653 51 242 0 0 0.1852
12654 51 245 0 0 0.2723
12655 51 246 0.0259 0 0.1916
12656 51 247 0.0968 0 0.4766
12657 51 249 0.0021 0 0.158
12658 51 251 0.0566 0 0.1913
12659 51 252 0 0 0.1651
12660 51 253 0.002 0 0.1721
12661 51 255 0.0683 0 0.1982
12662 51 257 0 0 0.2026
12663 51 258 0.0286 0 0.2907
12664 51 259 0 0 0.1454
12665 51 260 0 0 0.0613
12666 51 261 0 0 0.0885
12667 51 262 0.0066 0 0.2154
12668 51 263 0.0878 0 0.4087
12669 51 264 0.0282 0 0.3112
12670 51 265 0 0 0.1429
12671 51 266 0 0 0.2579
12672 51 267 0.0139 0 0.2408
12673 51 268 0 0 0.2462
12674 51 277 0 0 0.1549
12675 51 332 0.0621 0 0.4047
12676 51 278 0 0 0.2018
12677 51 279 0.0306 0 0.3418
12678 51 280 0.1349 0 0.4255
12679 51 281 0.056 0 0.2794
12680 51 282 0.0034 0 0.1663
12681 51 283 0 0 0.1267
12682 51 284 0 0 0.3377
12683 51 285 0 0 0.2694
12684 51 286 0 0 0.0424
12685 51 289 0.0741 0 0.3649
12686 51 290 0.0563 0 0.3515
12687 51 291 0 0 0.2472
12688 51 292 0.0308 0 0.193
12689 51 293 0 0 0.0901
12690 51 294 0.1908 0 0.5727
12691 51 296 0 0 0.058
12692 51 297 0.035 0 0.266
12693 51 298 0.0569 0 0.3414
12694 51 302 5e-4 0 0.2914
12695 51 303 0.0301 0 0.3022
12696 51 304 0 0 0.1982
12697 51 305 0 0 0.1324
12698 51 306 0 0 0
12699 51 307 0 0 0.1408
12700 51 308 0 0 0
12701 51 310 0 0 0.1293
12702 51 311 0.0553 0 0.4871
12703 51 313 0.0681 0 0.3053
12704 51 314 0 0 0.2964
12705 51 315 0 0 0.1373
12706 51 316 0 0 0.3089
12707 51 317 0 0 0.261
12708 51 318 0.0339 0 0.3211
12709 51 319 0 0 0
12710 51 320 0 0 0.2411
12711 51 321 0.1075 0 0.3308
12712 51 322 0 0 0.1489
12713 51 323 0 0 0.2453
12714 51 243 0 0 0.1629
12715 51 250 0.0367 0 0.2921
12716 51 254 0.0621 0 0.236
12717 51 256 0 0 0.1893
12718 51 287 0 0 0.1547
12719 51 288 0 0 0.0983
12720 51 295 0 0 0.1073
12721 51 299 0.0344 0 0.2588
12722 51 300 0.0734 0 0.4759
12723 51 301 0.0669 0 0.292
12724 51 309 0.0632 0 0.2362
12725 51 312 0.0308 0 0.2242
12726 51 269 0.1626 0.0316 0.4948
12727 51 270 0.1188 0.0241 0.4731
12728 51 271 0 0 0.1668
12729 51 272 0.0632 0 0.2645
12730 51 273 0 0 0.158
12731 51 274 0.0601 0 0.3377
12732 51 275 0.0283 0 0.1999
12733 51 276 0 0 0.0804
12734 51 324 0.0805 0 0.545
12735 51 325 0.0924 0 0.2924
12736 51 326 0.0305 0 0.4288
12737 51 327 0.0873 0 0.3147
12738 51 328 0.1319 0.0247 0.3262
12739 51 329 0 0 0
12740 51 330 0 0 0
12741 51 331 0 0 0.2206
12742 51 7 0.0366 0 0.4716
12743 51 9 0 0 0.0682
12744 51 10 0.1103 0 0.5015
12745 51 11 0.032 0 0.1514
12746 51 12 0.094 0 0.3467
12747 51 13 0.0812 0 0.2441
12748 51 14 0 0 0.0573
12749 51 15 0.0405 0 0.2817
12750 51 16 0.0338 0 0.4336
12751 51 17 0.0011 0 0.2026
12752 51 18 0 0 0.0623
12753 51 20 0 0 0
12754 51 21 0.1105 0 0.334
12755 51 22 0.1165 0 0.3567
12756 51 23 0.1227 0 0.3513
12757 51 25 0.1146 0.0215 0.3844
12758 51 26 0 0 0.0575
12759 51 27 0 0 0.1552
12760 51 28 0.0417 0 0.2782
12761 51 31 0 0 0
12762 51 33 0 0 0.213
12763 51 34 0.1245 0.0097 0.444
12764 51 35 0.0133 0 0.2349
12765 51 36 0.0185 0 0.191
12766 51 37 0 0 0.2198
12767 51 38 0.0266 0 0.2717
12768 51 102 0 0 0.2657
12769 51 105 0.0417 0 0.2423
12770 51 106 0.0229 0 0.1442
12771 51 107 0 0 0.0264
12772 51 108 0.0276 0 0.3156
12773 51 110 0 0 0.1485
12774 51 111 0 0 0.1805
12775 51 112 0 0 0.359
12776 51 124 0 0 0.2069
12777 51 125 0.005 0 0.229
12778 51 127 0 0 0
12779 51 129 0.0675 0 0.2694
12780 51 130 0.077 0 0.3865
12781 51 131 0 0 0.0382
12782 51 132 0.2394 0.0657 0.5808
12783 51 134 0.1095 0 0.3315
12784 51 135 0.0666 0 0.2514
12785 51 136 0.0209 0 0.3761
12786 51 137 0.1509 0.0202 0.5062
12787 51 140 0.0296 0 0.2953
12788 51 143 0 0 0.2787
12789 51 145 0 0 0.083
12790 51 146 0.1225 0 0.4447
12791 51 147 0.0711 0 0.3112
12792 51 152 0.0314 0 0.2356
12793 51 155 0.0362 0 0.3095
12794 51 156 0.048 0 0.2344
12795 51 157 0 0 0.172
12796 51 164 0.1013 0 0.3891
12797 51 165 0 0 0.3811
12798 51 166 0.1388 0 0.5858
12799 51 167 0 0 0.1894
12800 51 168 0 0 0.2094
12801 51 S1 0.0088 0 0.2771
12802 51 S25 0 0 0.1115
12803 51 S27 0.2039 0 0.5619
12804 51 S28 0 0 0.1188
12805 51 S29 0 0 0.1647
12806 51 S30 0 0 0.1125
12807 51 S31 0 0 0
12808 51 S36 0.0669 0 0.3446
12809 51 S40 0 0 0.082
12810 51 S41 0.069 0 0.3207
12811 51 S42 0.0333 0 0.2546
12812 51 S47 0 0 0.2502
12813 51 S51 0.0073 0 0.1922
12814 51 S53 0 0 0.0882
12815 51 S55 0 0 0.1341
12816 51 S60 0 0 0.1809
